   14   24   30    1   14     /SILICON            /GCR PROJECT      
--------------------------------------------------------------------------------
   8.00000   8.34783   8.69565   9.04348   9.39130   9.73913  10.08696  10.43478
  10.78261  11.13043  11.47826  11.82609  12.17391  12.52174  12.86957  13.21739
  13.56522  13.91304  14.26087  14.60870  14.95652  15.30435  15.65217  16.00000
  -0.69897  -0.53086  -0.36276  -0.19465  -0.02655   0.14156   0.30966   0.47777
   0.64587   0.81398   0.98209   1.15019   1.31830   1.48640   1.65451   1.82261
   1.99072   2.15882   2.32693   2.49504   2.66314   2.83125   2.99935   3.16746
   3.33556   3.50367   3.67177   3.83988   4.00799   4.17609
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1= 1   / DATE= 18/03/13
  -9.80062  -9.79918  -9.79789  -9.79566  -9.79176  -9.78924  -9.78522  -9.77657
  -9.79525  -9.79525  -9.79525  -9.79526  -9.79526  -9.79525  -9.79524  -9.79525
  -9.79527  -9.79529  -9.79527  -9.79517  -9.79509  -9.79518  -9.79550  -9.79555
  -9.79469  -9.79276  -9.79125  -9.78994  -9.78770  -9.78446  -9.77952  -9.77238
  -9.79340  -9.79340  -9.79340  -9.79340  -9.79340  -9.79340  -9.79340  -9.79340
  -9.79341  -9.79342  -9.79341  -9.79336  -9.79326  -9.79309  -9.79288  -9.79274
  -9.79285  -9.79298  -9.79175  -9.78985  -9.78822  -9.78499  -9.78015  -9.77448
  -9.79662  -9.79662  -9.79662  -9.79662  -9.79662  -9.79662  -9.79662  -9.79662
  -9.79663  -9.79663  -9.79663  -9.79660  -9.79656  -9.79650  -9.79642  -9.79633
  -9.79620  -9.79600  -9.79547  -9.79412  -9.79179  -9.78944  -9.78642  -9.78173
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1=13   / DATE= 18/03/13
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -71.82592 -71.82592 -71.82592 -71.83027 -71.84084 -71.83721 -71.80236 -71.74890
 -71.70159 -71.67955 -71.67619 -71.67756 -71.67342 -71.66501 -71.65583 -71.64809
 -71.64117 -71.63407 -71.62646 -71.61886 -71.61145 -71.60435 -71.59789 -71.59244
 -71.81619 -71.81619 -71.81619 -71.80726 -71.78555 -71.79300 -71.86460 -71.97443
 -72.07164 -72.11692 -72.12383 -72.12100 -72.12951 -72.14679 -72.16564 -72.18155
 -72.19577 -72.21035 -72.22600 -72.24160 -72.25684 -72.27141 -72.28469 -72.29589
 -73.29841 -73.29841 -73.29841 -73.44340 -73.76921 -73.54022 -72.14952 -70.07631
 -68.24716 -67.37666 -67.20819 -67.20892 -66.98745 -66.59557 -66.17137 -65.80194
 -65.46278 -65.11506 -64.74589 -64.37824 -64.01878 -63.67555 -63.36804 -63.10798
 -54.25331 -54.25331 -54.25331 -54.13276 -53.69534 -53.21451 -52.94249 -52.82273
 -52.67216 -52.35022 -51.91154 -51.46624 -51.09195 -50.76452 -50.43996 -50.09060
 -49.72462 -49.35497 -48.98809 -48.62149 -48.25822 -47.91045 -47.59768 -47.33341
 -43.74192 -43.74192 -43.74192 -43.64095 -43.26636 -42.83046 -42.52092 -42.22262
 -41.69639 -40.78768 -39.72746 -38.83864 -38.32412 -38.09847 -37.93969 -37.64960
 -37.27464 -36.94938 -36.74031 -36.56488 -36.41910 -36.28285 -36.12075 -35.96957
 -34.19282 -34.19282 -34.19282 -34.10488 -33.76283 -33.31944 -32.92268 -32.57109
 -32.20196 -31.77061 -31.31547 -30.89783 -30.55924 -30.27928 -30.02359 -29.76648
 -29.51429 -29.29027 -29.10849 -28.95167 -28.81523 -28.68372 -28.53998 -28.40312
 -29.09111 -29.09111 -29.09111 -28.99169 -28.60714 -28.11456 -27.68683 -27.33536
 -27.00543 -26.65298 -26.28358 -25.91676 -25.56828 -25.24220 -24.93995 -24.66246
 -24.41122 -24.19075 -24.00252 -23.83813 -23.68947 -23.54824 -23.40871 -23.27403
 -18.46757 -18.46757 -18.46757 -18.46572 -18.45857 -18.44938 -18.44134 -18.43452
 -18.42771 -18.41998 -18.41183 -18.40412 -18.39742 -18.39135 -18.38533 -18.37897
 -18.37245 -18.36624 -18.36060 -18.35496 -18.34925 -18.34343 -18.33724 -18.32989
 -15.54096 -15.54096 -15.54096 -15.54227 -15.54734 -15.55385 -15.55955 -15.56438
 -15.56920 -15.57462 -15.58035 -15.58581 -15.59055 -15.59458 -15.59796 -15.60061
 -15.60230 -15.60295 -15.60313 -15.60358 -15.60355 -15.60310 -15.60303 -15.60219
 -14.21949 -14.21949 -14.21949 -14.22013 -14.22259 -14.22575 -14.22853 -14.23089
 -14.23322 -14.23582 -14.23859 -14.24128 -14.24367 -14.24555 -14.24672 -14.24703
 -14.24659 -14.24575 -14.24472 -14.24324 -14.24124 -14.23875 -14.23581 -14.23209
 -13.17432 -13.17432 -13.17432 -13.17416 -13.17356 -13.17277 -13.17207 -13.17148
 -13.17092 -13.17031 -13.16963 -13.16886 -13.16798 -13.16702 -13.16596 -13.16468
 -13.16293 -13.16061 -13.15795 -13.15533 -13.15268 -13.14955 -13.14547 -13.14076
 -12.27994 -12.27994 -12.27994 -12.27987 -12.27959 -12.27922 -12.27891 -12.27864
 -12.27837 -12.27806 -12.27773 -12.27741 -12.27712 -12.27676 -12.27620 -12.27532
 -12.27407 -12.27254 -12.27085 -12.26893 -12.26682 -12.26455 -12.26214 -12.25925
 -11.67730 -11.67730 -11.67730 -11.67730 -11.67732 -11.67735 -11.67738 -11.67740
 -11.67740 -11.67737 -11.67737 -11.67745 -11.67763 -11.67762 -11.67712 -11.67600
 -11.67470 -11.67377 -11.67300 -11.67129 -11.66930 -11.66777 -11.66654 -11.66418
 -11.31761 -11.31761 -11.31761 -11.31761 -11.31761 -11.31761 -11.31761 -11.31761
 -11.31762 -11.31763 -11.31763 -11.31760 -11.31753 -11.31747 -11.31747 -11.31744
 -11.31709 -11.31613 -11.31481 -11.31379 -11.31251 -11.31095 -11.30971 -11.30806
 -11.05377 -11.05377 -11.05377 -11.05377 -11.05377 -11.05377 -11.05378 -11.05378
 -11.05378 -11.05377 -11.05376 -11.05377 -11.05377 -11.05375 -11.05363 -11.05337
 -11.05292 -11.05228 -11.05142 -11.05040 -11.04948 -11.04853 -11.04720 -11.04584
 -10.86186 -10.86186 -10.86186 -10.86186 -10.86186 -10.86186 -10.86187 -10.86187
 -10.86187 -10.86186 -10.86185 -10.86186 -10.86189 -10.86188 -10.86176 -10.86150
 -10.86117 -10.86086 -10.86057 -10.86029 -10.86057 -10.86013 -10.85743 -10.85660
 -10.74057 -10.74057 -10.74057 -10.74057 -10.74056 -10.74057 -10.74058 -10.74059
 -10.74057 -10.74051 -10.74048 -10.74057 -10.74078 -10.74082 -10.74037 -10.73934
 -10.73823 -10.73760 -10.73741 -10.73699 -10.73689 -10.73659 -10.73503 -10.73436
 -10.66016 -10.66016 -10.66016 -10.66016 -10.66016 -10.66016 -10.66016 -10.66016
 -10.66016 -10.66015 -10.66014 -10.66016 -10.66020 -10.66020 -10.66010 -10.65988
 -10.65971 -10.65975 -10.65952 -10.65815 -10.65722 -10.65736 -10.65736 -10.65647
 -10.60564 -10.60564 -10.60564 -10.60564 -10.60564 -10.60564 -10.60564 -10.60564
 -10.60564 -10.60563 -10.60563 -10.60564 -10.60566 -10.60566 -10.60560 -10.60549
 -10.60544 -10.60557 -10.60539 -10.60410 -10.60322 -10.60339 -10.60352 -10.60268
 -10.56605 -10.56605 -10.56605 -10.56605 -10.56605 -10.56605 -10.56605 -10.56605
 -10.56605 -10.56605 -10.56605 -10.56605 -10.56604 -10.56604 -10.56604 -10.56603
 -10.56602 -10.56598 -10.56591 -10.56583 -10.56596 -10.56573 -10.56444 -10.56404
---------------------/ IGRD= 1  / IPRT= 1  /--------/ Z1=14   / DATE= 18/03/13
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000 -74.00000
 -70.94864 -70.94864 -70.94864 -70.94864 -70.94864 -70.94864 -70.94864 -70.94864
 -70.94864 -70.94864 -70.94864 -70.94864 -70.94864 -70.94864 -70.94864 -70.94864
 -70.94863 -70.94863 -70.94863 -70.94863 -70.94863 -70.94863 -70.94863 -70.94864
 -73.09649 -73.09649 -73.09649 -73.09649 -73.09649 -73.09649 -73.09649 -73.09649
 -73.09649 -73.09649 -73.09649 -73.09650 -73.09650 -73.09650 -73.09651 -73.09652
 -73.09653 -73.09654 -73.09656 -73.09656 -73.09656 -73.09656 -73.09655 -73.09653
 -59.31529 -59.31529 -59.31529 -59.31529 -59.31529 -59.31528 -59.31528 -59.31528
 -59.31528 -59.31528 -59.31528 -59.31528 -59.31527 -59.31525 -59.31523 -59.31518
 -59.31513 -59.31506 -59.31501 -59.31498 -59.31498 -59.31500 -59.31505 -59.31514
 -38.91542 -38.91542 -38.91542 -38.91542 -38.91542 -38.91542 -38.91543 -38.91543
 -38.91543 -38.91543 -38.91544 -38.91544 -38.91546 -38.91550 -38.91557 -38.91568
 -38.91582 -38.91597 -38.91611 -38.91619 -38.91619 -38.91614 -38.91601 -38.91578
 -29.50448 -29.50448 -29.50448 -29.50448 -29.50447 -29.50446 -29.50445 -29.50444
 -29.50443 -29.50442 -29.50440 -29.50435 -29.50424 -29.50403 -29.50364 -29.50302
 -29.50221 -29.50133 -29.50053 -29.50008 -29.50008 -29.50039 -29.50110 -29.50243
 -26.19456 -26.19456 -26.19456 -26.19456 -26.19459 -26.19465 -26.19471 -26.19477
 -26.19481 -26.19485 -26.19492 -26.19511 -26.19551 -26.19628 -26.19762 -26.19970
 -26.20221 -26.20441 -26.20549 -26.20404 -26.19949 -26.19285 -26.18344 -26.17001
 -24.14070 -24.14070 -24.14070 -24.14070 -24.14062 -24.14047 -24.14036 -24.14031
 -24.14021 -24.13993 -24.13911 -24.13711 -24.13320 -24.12559 -24.11118 -24.08696
 -24.05217 -24.00796 -23.95573 -23.89870 -23.83926 -23.77688 -23.71243 -23.64548
 -19.85853 -19.85853 -19.85853 -19.85853 -19.85846 -19.85832 -19.85818 -19.85810
 -19.85800 -19.85779 -19.85720 -19.85563 -19.85241 -19.84598 -19.83366 -19.81284
 -19.78294 -19.74511 -19.70077 -19.65326 -19.60469 -19.55360 -19.50121 -19.44807
 -16.51068 -16.51068 -16.51068 -16.51068 -16.51071 -16.51075 -16.51076 -16.51073
 -16.51075 -16.51093 -16.51131 -16.51182 -16.51238 -16.51309 -16.51422 -16.51604
 -16.51852 -16.52133 -16.52400 -16.52457 -16.52223 -16.51904 -16.51410 -16.50585
 -14.87515 -14.87515 -14.87515 -14.87515 -14.87512 -14.87510 -14.87516 -14.87530
 -14.87531 -14.87498 -14.87430 -14.87367 -14.87348 -14.87358 -14.87313 -14.87128
 -14.86790 -14.86340 -14.85817 -14.85189 -14.84401 -14.83446 -14.82374 -14.81131
 -13.76122 -13.76122 -13.76122 -13.76122 -13.76121 -13.76121 -13.76123 -13.76127
 -13.76128 -13.76118 -13.76099 -13.76078 -13.76066 -13.76057 -13.76026 -13.75946
 -13.75784 -13.75498 -13.75056 -13.74508 -13.73866 -13.73013 -13.71972 -13.70769
 -12.83669 -12.83669 -12.83669 -12.83669 -12.83670 -12.83671 -12.83668 -12.83662
 -12.83661 -12.83675 -12.83700 -12.83710 -12.83680 -12.83610 -12.83536 -12.83492
 -12.83442 -12.83291 -12.82955 -12.82495 -12.81998 -12.81437 -12.80772 -12.79961
 -12.17374 -12.17374 -12.17374 -12.17374 -12.17374 -12.17374 -12.17374 -12.17376
 -12.17376 -12.17373 -12.17368 -12.17367 -12.17373 -12.17378 -12.17351 -12.17266
 -12.17139 -12.17024 -12.16960 -12.16795 -12.16458 -12.16149 -12.15754 -12.15186
 -11.76119 -11.76119 -11.76119 -11.76119 -11.76119 -11.76119 -11.76120 -11.76121
 -11.76121 -11.76118 -11.76112 -11.76113 -11.76131 -11.76154 -11.76149 -11.76083
 -11.75969 -11.75857 -11.75789 -11.75700 -11.75522 -11.75272 -11.74903 -11.74453
 -11.47636 -11.47636 -11.47636 -11.47636 -11.47636 -11.47636 -11.47636 -11.47636
 -11.47636 -11.47637 -11.47637 -11.47637 -11.47635 -11.47632 -11.47632 -11.47637
 -11.47626 -11.47558 -11.47404 -11.47238 -11.47114 -11.46951 -11.46706 -11.46384
 -11.26804 -11.26804 -11.26804 -11.26804 -11.26804 -11.26804 -11.26804 -11.26804
 -11.26804 -11.26804 -11.26805 -11.26805 -11.26804 -11.26803 -11.26803 -11.26806
 -11.26797 -11.26750 -11.26643 -11.26523 -11.26419 -11.26274 -11.26092 -11.25875
 -11.12989 -11.12989 -11.12989 -11.12989 -11.12989 -11.12989 -11.12989 -11.12989
 -11.12989 -11.12989 -11.12988 -11.12988 -11.12991 -11.12995 -11.12995 -11.12986
 -11.12968 -11.12941 -11.12908 -11.12840 -11.12728 -11.12610 -11.12455 -11.12259
 -11.04314 -11.04314 -11.04314 -11.04314 -11.04314 -11.04314 -11.04314 -11.04313
 -11.04313 -11.04315 -11.04318 -11.04318 -11.04309 -11.04293 -11.04279 -11.04278
 -11.04281 -11.04268 -11.04222 -11.04148 -11.04056 -11.03928 -11.03805 -11.03677
 -10.98427 -10.98427 -10.98427 -10.98427 -10.98427 -10.98427 -10.98427 -10.98427
 -10.98426 -10.98428 -10.98430 -10.98430 -10.98424 -10.98414 -10.98407 -10.98408
 -10.98414 -10.98413 -10.98393 -10.98356 -10.98334 -10.98358 -10.98227 -10.97969
 -10.94453 -10.94453 -10.94453 -10.94453 -10.94453 -10.94453 -10.94453 -10.94453
 -10.94453 -10.94453 -10.94453 -10.94453 -10.94454 -10.94455 -10.94456 -10.94459
 -10.94460 -10.94458 -10.94454 -10.94476 -10.94485 -10.94335 -10.94149 -10.94080
C-------------------------------------------------------------------------------
C
C     RATE COEFFICIENTS IN UNITS OF CM**3 S-1 
C     --------------------------------------- 
C
C     INPUT DATA
C         FOR YEAR: 96 AND WITH PREFIX:   
C         FOR si RECOMBINING ION CHARGE(S)  1 TO 14
C
C     CODE     : ADAS404
C     PRODUCER : Martin O'Mullane              
C     DATE     : 18/03/13
C
C-------------------------------------------------------------------------------

C-----------------------------------------------------------------------
C                               OPEN-ADAS
C                               +++++++++
C
C This file has been downloaded from OPEN-ADAS (http://open.adas.ac.uk)
C on 23-Jan-2023.
C
C TERMS AND CONDITIONS
C --------------------
C
C The user of the OPEN-ADAS system and data (hereinafter "the User")
C accepts the following terms and conditions:
C
C   1. The University of Strathclyde uses all reasonable endeavours to
C      ensure the accuracy of the data provided and any information
C      given, but the University makes no warranty, expressed or implied
C      as to its accuracy, integrity, fitness for purpose and shall not
C      be responsible for the use to which the data is put by the User
C      and/or any consequences arising out of any inaccuracies or
C      omissions.
C
C   2. Any downloaded OPEN-ADAS file is made available for the
C      personal use of the User only.  It must not be used for any
C      commercial application, incorporated into any web site or in
C      any form re-distributed without express prior written permission
C      from the ADAS Project. In particular, but not by way of
C      limitation, it must not be:
C        *  inserted into a managed database structure,
C        *  redistributed along with a modelling or analysis code,
C        *  made available on a public website.
C
C Permission for OPEN-ADAS data incorporation in non-commercial
C code/system development for scientific advance will not be
C unreasonably withheld, but will be subject to written agreement
C on a case by case basis.
C
C The User will indemnify the University of Strathclyde and keep it
C fully and effectively indemnified against each and every claim made
C against the University as a result of the User's use of the data.
C
C-----------------------------------------------------------------------
